sample,noise_level,rank,candidate_x,candidate_y,gt_x,gt_y,template_score,gray_score,edge_score,gradient_score,structural_score,center_distance,distance_to_gt,label
sample_028,low,17,121.0,801.0,252.4,838.7,0.33947065472602844,0.6697346270084381,0.548344761133194,0.5635460689663887,0.6029812306165696,0.3422294551905198,136.70131674567003,0
sample_028,low,18,165.0,656.0,252.4,838.7,0.3389336168766022,0.6694668233394623,0.5808080658316612,0.5875634998083115,0.6189737424254418,0.2613053769060254,202.5291337067337,0
sample_028,low,19,78.0,656.0,252.4,838.7,0.3387632369995117,0.669381782412529,0.5757001116871834,0.5808165967464447,0.6152193740010262,0.31813519138881824,252.57602815785987,0
sample_028,low,20,172.0,738.0,252.4,838.7,0.33874619007110596,0.6693733185529709,0.5509881004691124,0.5721635892987251,0.6068123832345009,0.28655540476494246,128.85903150342241,0
sample_028,low,21,143.0,738.0,252.4,838.7,0.3372400104999542,0.6686194241046906,0.54493822529912,0.5701813921332359,0.6045079715549946,0.3033916610587707,148.69045026497164,0
sample_028,low,22,85.0,680.0,252.4,838.7,0.3317156434059143,0.6658579111099243,0.5435248427093029,0.5657585710287094,0.601351561397314,0.3198632520312391,230.6695688642089,0
sample_028,low,23,114.0,680.0,252.4,838.7,0.3309948444366455,0.6654973030090332,0.5497951880097389,0.5674120336771011,0.6031227722764015,0.3011610864637063,210.5712468500864,0
sample_028,low,24,172.0,680.0,252.4,838.7,0.33065927028656006,0.6653291285037994,0.5473578423261642,0.5801684185862541,0.6076705873012543,0.26456001209555463,177.90404717150201,0
sample_028,low,25,251.0,876.0,252.4,838.7,0.33052805066108704,0.665264442563057,0.5103189684450626,0.5767989680171013,0.5988891579210759,0.31888634338898864,37.32626421167804,0
sample_028,low,26,150.0,704.0,252.4,838.7,0.3301118016242981,0.6650560945272446,0.5500513650476933,0.5842045247554779,0.6097145207226277,0.28645767575682096,169.2035756123375,0
sample_028,low,27,201.0,757.0,252.4,838.7,0.3299289345741272,0.6649642735719681,0.558748509734869,0.5736090987920761,0.6071790508925915,0.27879203718901296,96.52383125425558,0
sample_028,low,28,85.0,709.0,252.4,838.7,0.3295632302761078,0.6647811979055405,0.5533954501152039,0.5736002624034882,0.6060316741466523,0.32856201849879113,211.76602654816946,0
sample_028,low,29,136.0,637.0,252.4,838.7,0.3289884626865387,0.6644942909479141,0.5629720166325569,0.5606950111687183,0.6026701241731645,0.27501363602556145,232.8773282223927,0
sample_028,low,30,143.0,680.0,252.4,838.7,0.3278292119503021,0.6639143228530884,0.5475756824016571,0.573335736989975,0.6044151604175568,0.28270921456507214,192.75385858654042,0
sample_029,low,1,856.0,688.0,857.1,688.0,0.9420956373214722,0.97104811668396,0.7077701836824417,0.9449848830699921,0.9079672366380691,0.2846752535785294,1.1000000000000227,1
sample_029,low,2,856.0,784.0,857.1,688.0,0.9034664630889893,0.9517330825328827,0.6250744611024857,0.8925932049751282,0.8627454072237015,0.3220186330012597,96.00630187649142,0
sample_029,low,3,856.0,736.0,857.1,688.0,0.8863068222999573,0.9431530237197876,0.6339721232652664,0.8870292007923126,0.8588673144578933,0.3020198668962027,48.01260251225713,0
sample_029,low,4,856.0,640.0,857.1,688.0,0.8843278288841248,0.9421636760234833,0.6414910852909088,0.8823712170124054,0.8581121742725373,0.2704958410031474,48.01260251225713,0
sample_029,low,5,851.0,434.0,857.1,688.0,0.6966778039932251,0.8483391404151917,0.5600003637373447,0.7728005647659302,0.7604559548199178,0.2525440555625889,254.07323747297747,0
sample_029,low,6,856.0,814.0,857.1,688.0,0.68434739112854,0.8421741127967834,0.5432571209967136,0.7423231154680252,0.7424503155052662,0.3356575635971875,126.00480149581603,0
sample_029,low,7,851.0,482.0,857.1,688.0,0.6698145866394043,0.8349070847034454,0.5558691769838333,0.7467012405395508,0.7438171654939651,0.24852062288671334,206.09029574436542,0
sample_029,low,8,851.0,338.0,857.1,688.0,0.6628255248069763,0.8314128518104553,0.5544132590293884,0.7462699562311172,0.7419557750225068,0.2733541658727739,350.0531531067818,0
sample_029,low,9,851.0,386.0,857.1,688.0,0.6558865904808044,0.8279434740543365,0.5373032502830029,0.733568474650383,0.7320654295384885,0.2609568929919269,302.0615996779465,0
sample_029,low,10,856.0,592.0,857.1,688.0,0.5763769149780273,0.7881885170936584,0.5629552975296974,0.7612386345863342,0.7323619201779366,0.26,96.00630187649142,0
sample_029,low,11,851.0,530.0,857.1,688.0,0.5576386451721191,0.7788195013999939,0.5568344481289387,0.7211150228977203,0.7113406993448734,0.2490993777591586,158.11770931809,0
sample_029,low,12,856.0,923.0,857.1,688.0,0.5316438674926758,0.7658217251300812,0.5630792900919914,0.7502643465995789,0.7190502867102624,0.39093797462001567,235.00257445398339,0
sample_029,low,13,564.0,949.0,857.1,688.0,0.5001187920570374,0.7500596940517426,0.57209812104702,0.7533617615699768,0.7157882064580918,0.3207000155908945,392.46478822946654,0
sample_029,low,14,827.0,688.0,857.1,688.0,0.4602390229701996,0.7301196306943893,0.6053233966231346,0.6620570719242096,0.6779353603720666,0.2667142665850479,30.100000000000023,0
sample_029,low,15,823.0,472.0,857.1,688.0,0.44352951645851135,0.7217645049095154,0.5886014029383659,0.638001412153244,0.661626647412777,0.22925204470189575,218.67512432830583,0
sample_029,low,16,827.0,942.0,857.1,688.0,0.44028276205062866,0.7201413065195084,0.556390754878521,0.6198762506246567,0.6472851738333703,0.38877564224112604,255.77726638620564,0
sample_029,low,17,564.0,910.0,857.1,688.0,0.43996113538742065,0.7199804484844208,0.5371197424829006,0.6972813010215759,0.6743286482989788,0.2934246070117501,367.68411714405073,0
sample_029,low,18,827.0,784.0,857.1,688.0,0.4374573230743408,0.7187288105487823,0.5717044845223427,0.626941442489624,0.6526089981198311,0.30625561219347475,100.60820046099623,0
sample_029,low,19,823.0,434.0,857.1,688.0,0.43734049797058105,0.7186706215143204,0.5694790557026863,0.6305918544530869,0.6536008015275001,0.23311477859629576,256.2787739942581,0
sample_029,low,20,828.0,640.0,857.1,688.0,0.42883962392807007,0.7144199311733246,0.5559628009796143,0.6154433563351631,0.643137875199318,0.2521745427278495,56.132076391311244,0
sample_029,low,21,827.0,736.0,857.1,688.0,0.42747336626052856,0.7137360870838165,0.5778132230043411,0.6222201362252235,0.6499451339244843,0.2851534674521774,56.656950147356156,0
sample_029,low,22,536.0,949.0,857.1,688.0,0.42720988392829895,0.7136053442955017,0.5658237412571907,0.6493417918682098,0.6583436027169227,0.31850981146583224,413.79488880361976,0
sample_029,low,23,823.0,376.0,857.1,688.0,0.42719313502311707,0.7135960906744003,0.5518064759671688,0.6227499842643738,0.6448997251689434,0.2446477058956409,313.8579455741084,0
sample_029,low,24,851.0,291.0,857.1,688.0,0.42066892981529236,0.7103343307971954,0.5058429227210581,0.6399640291929245,0.6412879285402596,0.2888615585362649,397.0468612141393,0
sample_029,low,25,823.0,338.0,857.1,688.0,0.41398730874061584,0.7069935500621796,0.567926324903965,0.6235572919249535,0.6458056017756463,0.2555122306270289,351.6572336807534,0
sample_029,low,26,856.0,864.0,857.1,688.0,0.39726048707962036,0.6986301392316818,0.531528890132904,0.6219605654478073,0.6345420598983764,0.36002222153639346,176.0034374664313,0
sample_029,low,27,905.0,720.0,857.1,688.0,0.3933519124984741,0.6966761201620102,0.5537532344460487,0.5797255635261536,0.6213113203644753,0.3259025928095694,57.60564208478192,0
sample_029,low,28,905.0,656.0,857.1,688.0,0.39087745547294617,0.6954389810562134,0.5468960292637348,0.5748780816793442,0.61750603094697,0.3068884162036749,57.60564208478192,0
sample_029,low,29,905.0,688.0,857.1,688.0,0.3903682827949524,0.6951842457056046,0.5538477525115013,0.5844292119145393,0.6226149335503578,0.31572852262663886,47.89999999999998,0
sample_029,low,30,536.0,910.0,857.1,688.0,0.3869277834892273,0.6934636980295181,0.5548222176730633,0.6244855299592018,0.6381441347301007,0.2910292081561574,390.3706059631027,0
sample_030,low,1,767.0,591.0,767.7,590.7,0.8840712904930115,0.9420356452465057,0.6757605969905853,0.9148867130279541,0.877921062707901,0.19946177578674065,0.7615773105864148,1
sample_030,low,2,690.0,591.0,767.7,590.7,0.8511662483215332,0.9255830943584442,0.652347519993782,0.8972945809364319,0.8596205741167069,0.14896476093358454,77.70057914842081,0
sample_030,low,3,728.0,591.0,767.7,590.7,0.7574508786201477,0.8787256479263306,0.6407319903373718,0.8876570165157318,0.8346994638442994,0.17358715390258578,39.70113348507827,0
sample_030,low,4,632.0,591.0,767.7,590.7,0.7514338493347168,0.8757167756557465,0.6473689824342728,0.887119710445404,0.8346083909273148,0.11336886697854925,135.70033161344895,0
sample_030,low,5,196.0,599.0,767.7,590.7,0.7370890378952026,0.8685451447963715,0.5945303291082382,0.7805029451847076,0.7785253018140794,0.22607189122046994,571.7602469567119,0
sample_030,low,6,72.0,593.0,767.7,590.7,0.7350130081176758,0.8675063252449036,0.6414147764444351,0.8612757623195648,0.8197957903146744,0.30970389083768385,695.7038019157291,0
sample_030,low,7,110.0,593.0,767.7,590.7,0.7329864501953125,0.8664932250976562,0.6389800757169724,0.8611569106578827,0.8188560694456102,0.28350396822619606,657.7040215780955,0
sample_030,low,8,158.0,599.0,767.7,590.7,0.7314571142196655,0.8657284379005432,0.6028975248336792,0.782127171754837,0.779721748828888,0.2517588131525885,609.7564923803601,0
sample_030,low,9,661.0,610.0,767.7,590.7,0.659205973148346,0.8296027481555939,0.6402702480554581,0.7093283981084824,0.7436265081167222,0.13787856976339724,108.43145300142393,0
sample_030,low,10,594.0,591.0,767.7,590.7,0.6567948460578918,0.8283974230289459,0.5922421962022781,0.7708135545253754,0.7581328302621841,0.0925121613627095,173.70025906716438,0
sample_030,low,11,934.0,128.0,767.7,590.7,0.6477290391921997,0.8238651156425476,0.6271016895771027,0.6686397641897202,0.7224222898483277,0.4041905491225642,491.6777196497722,0
sample_030,low,12,709.0,719.0,767.7,590.7,0.644070029258728,0.8220351338386536,0.6548212319612503,0.6859643757343292,0.7341640502214433,0.21405840324546943,141.09068006073255,0
sample_030,low,13,167.0,657.0,767.7,590.7,0.6438285708427429,0.821914553642273,0.6178727820515633,0.6645388156175613,0.7181559041142465,0.2603247971285102,604.3477310290823,0
sample_030,low,14,129.0,657.0,767.7,590.7,0.6410000324249268,0.8205004036426544,0.6214097067713737,0.6635599732398987,0.717906092107296,0.28485961454723624,642.1319023378297,0
sample_030,low,15,62.0,740.0,767.7,590.7,0.6408954858779907,0.8204483091831207,0.61752138286829,0.6807114779949188,0.7239681914448739,0.3531600203873592,721.3203033327151,0
sample_030,low,16,934.0,51.0,767.7,590.7,0.6396142244338989,0.8198074698448181,0.6342898011207581,0.6813645660877228,0.7273267745971681,0.44156369868910195,564.7404536599092,0
sample_030,low,17,100.0,753.0,767.7,590.7,0.639538586139679,0.8197699785232544,0.6416332721710205,0.6796295791864395,0.7280864775180818,0.3346707337070273,687.1423287791257,0
sample_030,low,18,934.0,102.0,767.7,590.7,0.6394376158714294,0.8197192847728729,0.6400381773710251,0.6716275811195374,0.7245463818311692,0.41638924097531627,516.220282437643,0
sample_030,low,19,167.0,708.0,767.7,590.7,0.6391240358352661,0.8195621073246002,0.6320001631975174,0.6670892685651779,0.7210605829954146,0.27762654772193524,612.0455701988211,0
sample_030,low,20,757.0,751.0,767.7,590.7,0.6379109621047974,0.8189551532268524,0.6138454377651215,0.6632590591907501,0.7156547725200653,0.25401771591761074,160.65671476785522,0
sample_030,low,21,62.0,689.0,767.7,590.7,0.6375865340232849,0.8187926709651947,0.6266415566205978,0.6814113706350327,0.7254099279642106,0.33731661684536085,712.5134244349366,0
sample_030,low,22,757.0,674.0,767.7,590.7,0.6375860571861267,0.8187934458255768,0.6255450397729874,0.6683738082647324,0.7199759095907212,0.21945956347354745,83.98440331394868,0
sample_030,low,23,129.0,721.0,767.7,590.7,0.6361948847770691,0.8180972039699554,0.649812787771225,0.6771778166294098,0.7280725657939912,0.305353893048705,651.8556435285346,0
sample_030,low,24,62.0,766.0,767.7,590.7,0.6345499753952026,0.8172750174999237,0.6321781426668167,0.6815955936908722,0.7259838730096817,0.36235341863986875,727.1468764974516,0
sample_030,low,25,91.0,657.0,767.7,590.7,0.6345317959785461,0.8172663748264313,0.606212742626667,0.6591373234987259,0.7118040278553963,0.309782181540514,679.9401297173157,0
sample_030,low,26,767.0,719.0,767.7,590.7,0.6341860890388489,0.8170939981937408,0.6385502517223358,0.6764204353094101,0.7251158237457276,0.24418230894149556,128.30190957269494,0
sample_030,low,27,632.0,719.0,767.7,590.7,0.6336948871612549,0.816847026348114,0.64094178378582,0.6728042662143707,0.724048873782158,0.18081067446364996,186.74951137820952,0
sample_030,low,28,100.0,689.0,767.7,590.7,0.6335415244102478,0.8167707622051239,0.6175036206841469,0.6827033758163452,0.7232903793454171,0.31282662930127925,674.8971625366343,0
sample_030,low,29,167.0,785.0,767.7,590.7,0.6329640746116638,0.8164824843406677,0.630843922495842,0.6664746552705765,0.7193516403436662,0.3099306374013385,631.3422051470977,0
sample_030,low,30,661.0,751.0,767.7,590.7,0.6312813758850098,0.8156407475471497,0.6041936352849007,0.6588008254766464,0.7106153562664985,0.21085777196963834,192.56422305298562,0
sample_001,medium,1,278.0,433.0,279.0,433.1,0.8961917161941528,0.9480960965156555,0.7166680693626404,0.9274336397647858,0.8935455083847046,0.16397103402735497,1.0049875621120912,1
sample_001,medium,2,278.0,481.0,279.0,433.1,0.8675321936607361,0.9337663650512695,0.6611893624067307,0.8974018096923828,0.864705142378807,0.15755157885594165,47.910437276234475,0
sample_001,medium,3,278.0,385.0,279.0,433.1,0.8290064334869385,0.9145035147666931,0.6172706410288811,0.8655358552932739,0.8354698762297631,0.17678942276052603,48.110393887391965,0
sample_001,medium,4,278.0,338.0,279.0,433.1,0.8277538418769836,0.9138767719268799,0.6500615924596786,0.8820689916610718,0.8483906239271164,0.19432961688841976,95.1052574782278,0
sample_001,medium,5,278.0,529.0,279.0,433.1,0.6985992789268494,0.8492997586727142,0.6100012436509132,0.8020384609699249,0.7825355365872384,0.15831140198987562,95.905213622618,0
sample_001,medium,6,553.0,757.0,279.0,433.1,0.5063973665237427,0.7531996965408325,0.5421511195600033,0.6302563399076462,0.6618126384913923,0.18555053220079967,424.2489952846088,0
sample_001,medium,7,272.0,782.0,279.0,433.1,0.49643126130104065,0.7482159733772278,0.521341485902667,0.7184889018535614,0.6909502472728491,0.2564254277562972,348.97021362861324,0
sample_001,medium,8,553.0,709.0,279.0,433.1,0.49338024854660034,0.7466903775930405,0.5461520329117775,0.6189095675945282,0.6554703846573829,0.1524631102922933,388.84033998544953,0
sample_001,medium,9,272.0,710.0,279.0,433.1,0.4924508035182953,0.7462249547243118,0.538241446018219,0.7303438484668732,0.6982758104801179,0.21918485349129394,276.98846546381674,0
sample_001,medium,10,553.0,637.0,279.0,433.1,0.48785150051116943,0.7439263015985489,0.5350719578564167,0.6125893369317055,0.6496206469833852,0.10387011119662865,341.54239853933217,0
sample_001,medium,11,553.0,662.0,279.0,433.1,0.4837122857570648,0.741856187582016,0.5518788844347,0.6134343147277832,0.6524919778108598,0.12052593081988622,357.0311050874979,0
sample_001,medium,12,242.0,433.0,279.0,433.1,0.47785651683807373,0.7389289140701294,0.5699783340096474,0.5155444331467152,0.6157850056886673,0.18848474739352256,37.00013513488836,0
sample_001,medium,13,272.0,662.0,279.0,433.1,0.47670257091522217,0.7383513152599335,0.5302617289125919,0.7201767414808273,0.6894635684788226,0.19777259668619412,229.00700862637368,0
sample_001,medium,14,572.0,733.0,279.0,433.1,0.47626611590385437,0.7381334155797958,0.5198185313493013,0.7573716342449188,0.7021657261997462,0.17244274412105604,419.2720000190807,0
sample_001,medium,15,278.0,290.0,279.0,433.1,0.4725932478904724,0.7362969666719437,0.5694346874952316,0.7343956381082535,0.7021639794111252,0.21608331726442925,143.10349401744182,0
sample_001,medium,16,242.0,481.0,279.0,433.1,0.4719468951225281,0.7359737902879715,0.5624427534639835,0.5046344688162208,0.6087318543344736,0.18292758129926714,60.52611006830026,0
sample_001,medium,17,572.0,781.0,279.0,433.1,0.46492090821266174,0.7324602156877518,0.5164327044039965,0.7521532475948334,0.6971319261938334,0.20511582094026778,454.8443799806698,0
sample_001,medium,18,254.0,746.0,279.0,433.1,0.46209588646888733,0.7310474514961243,0.5572947412729263,0.5663422048091888,0.6304148107767105,0.246,313.89713283176064,0
sample_001,medium,19,242.0,361.0,279.0,433.1,0.46125876903533936,0.7306295782327652,0.5450399294495583,0.5037355022504926,0.6027540180832148,0.20722572234160508,81.03955824163903,0
sample_001,medium,20,553.0,805.0,279.0,433.1,0.4608161449432373,0.7304084300994873,0.537084624171257,0.6113526746630669,0.6441213667392731,0.21889952032839177,461.9368030369522,0
sample_001,medium,21,259.0,457.0,279.0,433.1,0.4598740041255951,0.7299368679523468,0.5590433105826378,0.605893075466156,0.6461406394839287,0.1731040149736568,31.16424232995243,0
sample_001,medium,22,259.0,505.0,279.0,433.1,0.45011457800865173,0.7250578999519348,0.5619751811027527,0.6111868917942047,0.6468929529190064,0.1704494059831245,74.62981977735171,0
sample_001,medium,23,236.0,710.0,279.0,433.1,0.448344886302948,0.7241726070642471,0.5677433162927628,0.5088658016175032,0.6067640267312527,0.2385330165826106,280.2188608926958,0
sample_001,medium,24,259.0,409.0,279.0,433.1,0.4476005434989929,0.7238007932901382,0.5533852130174637,0.5942310467362404,0.6378897786140443,0.18215652609774924,31.317886263284134,0
sample_001,medium,25,236.0,782.0,279.0,433.1,0.4461895823478699,0.7230950742959976,0.5600105226039886,0.5028298781253397,0.6023720854893327,0.2731483113621609,351.53977015410356,0
sample_001,medium,26,236.0,662.0,279.0,433.1,0.44420790672302246,0.7221034467220306,0.5563175603747368,0.506619087420404,0.6027525257319213,0.21902054698132775,232.90386428739217,0
sample_001,medium,27,293.0,457.0,279.0,433.1,0.4394337236881256,0.7197169810533524,0.5909733399748802,0.6658485531806946,0.6724208816885948,0.1494958193395387,27.698555919036625,0
sample_001,medium,28,518.0,733.0,279.0,433.1,0.43900036811828613,0.7195000350475311,0.5467045977711678,0.5475196540355682,0.6161487951874733,0.16524678514270708,383.48534522195234,0
sample_001,medium,29,518.0,637.0,279.0,433.1,0.4346621334552765,0.7173305004835129,0.5432508736848831,0.5448036156594753,0.6135038211941719,0.09770619222956137,314.1595295387361,0
sample_001,medium,30,518.0,685.0,279.0,433.1,0.4343758523464203,0.7171880155801773,0.5391356199979782,0.544001005589962,0.6123027324676513,0.13143249217754338,347.2385491272534,0
sample_002,medium,1,288.0,438.0,288.4,438.1,0.8936399817466736,0.9468201696872711,0.6960464864969254,0.9289728403091431,0.8895265012979507,0.15618578680533,0.4123105625617495,1
sample_002,medium,2,288.0,342.0,288.4,438.1,0.84651780128479,0.9232580363750458,0.6474274396896362,0.8890579342842102,0.8544118762016297,0.1869598887462228,96.1008324625755,0
sample_002,medium,3,288.0,390.0,288.4,438.1,0.8323497176170349,0.9161754548549652,0.6534010767936707,0.8912586867809296,0.8536538720130922,0.1688845759683222,48.10166317290913,0
sample_002,medium,4,288.0,486.0,288.4,438.1,0.7695423364639282,0.8847712874412537,0.5833807736635208,0.8430956602096558,0.807822933793068,0.15023315213360863,47.90167011702199,0
sample_002,medium,5,288.0,516.0,288.4,438.1,0.6491384506225586,0.8245691359043121,0.5775666236877441,0.7811525762081146,0.7578020095825195,0.15033296378372907,77.90102695086885,0
sample_002,medium,6,288.0,309.0,288.4,438.1,0.6108212471008301,0.8054097890853882,0.572430893778801,0.7362255752086639,0.7311403244733812,0.2017733877398107,129.10061967318362,0
sample_002,medium,7,580.0,724.0,288.4,438.1,0.5551257133483887,0.7775636911392212,0.614787794649601,0.7892076373100281,0.74966609030962,0.1681903683330291,408.3740564727392,0
sample_002,medium,8,580.0,695.0,288.4,438.1,0.5482500791549683,0.7741241455078125,0.6021149829030037,0.7713284194469452,0.7386040225625039,0.1490385856078888,388.6234295561707,0
sample_002,medium,9,580.0,657.0,288.4,438.1,0.5459340810775757,0.7729669511318207,0.6078942939639091,0.7901771664619446,0.7468365058302879,0.12459735149673126,364.6200351050392,0
sample_002,medium,10,580.0,772.0,288.4,438.1,0.5300837755203247,0.7650426924228668,0.5892975032329559,0.7666380703449249,0.7305318057537079,0.20047942537826666,443.30550413907565,0
sample_002,medium,11,282.0,931.0,288.4,438.1,0.4916651248931885,0.7458322495222092,0.6046452596783638,0.7459320574998856,0.7176347747445107,0.34152964732216146,492.94154825902024,0
sample_002,medium,12,870.0,759.0,288.4,438.1,0.4905228912830353,0.7452606558799744,0.6270681470632553,0.8036740124225616,0.7449874967336655,0.3193595152801933,664.255500541772,0
sample_002,medium,13,870.0,701.0,288.4,438.1,0.48897626996040344,0.7444888204336166,0.6128945648670197,0.8030448257923126,0.7415923714637758,0.2977423382725406,638.259328173118,0
sample_002,medium,14,870.0,730.0,288.4,438.1,0.48336362838745117,0.7416805624961853,0.6049254164099693,0.7941842675209045,0.7353310152888298,0.3080584360149872,650.7412465796217,0
sample_002,medium,15,870.0,788.0,288.4,438.1,0.4797021448612213,0.7398508042097092,0.6063541918992996,0.7961691915988922,0.7356788367033005,0.33154486875836275,678.7404290301263,0
sample_002,medium,16,580.0,614.0,288.4,438.1,0.4707605838775635,0.7353806346654892,0.5587701313197613,0.7076123803853989,0.6889512322843074,0.09847842403288143,340.54569443761875,0
sample_002,medium,17,288.0,549.0,288.4,438.1,0.46374934911727905,0.7318754494190216,0.5769473165273666,0.7296459972858429,0.6999980419874192,0.15385870141139238,110.90072136825799,0
sample_002,medium,18,266.0,357.0,288.4,438.1,0.45416420698165894,0.7270809412002563,0.5757930353283882,0.5890101566910744,0.64159504622221,0.19391364057229188,84.13661509711454,0
sample_002,medium,19,266.0,423.0,288.4,438.1,0.4509691298007965,0.7254842519760132,0.545942734926939,0.585226409137249,0.6334728114306927,0.17419098713768172,27.01425549594139,0
sample_002,medium,20,870.0,653.0,288.4,438.1,0.4495498239994049,0.7247754037380219,0.586114302277565,0.7771357893943787,0.7179873377084732,0.28311570073028447,620.0327168787144,0
sample_002,medium,21,266.0,453.0,288.4,438.1,0.44781026244163513,0.7239052802324295,0.563469834625721,0.5901432782411575,0.638313390314579,0.16876759167565317,26.902973813316592,0
sample_002,medium,22,331.0,438.0,288.4,438.1,0.4477390646934509,0.7238695174455643,0.6264181584119797,0.6301260441541672,0.6668818563222885,0.12728904116223047,42.60011737073035,0
sample_002,medium,23,914.0,759.0,288.4,438.1,0.43654555082321167,0.7182730287313461,0.6081055030226707,0.6039569824934006,0.6505131050944328,0.34530928165921054,703.1018205068168,0
sample_002,medium,24,325.0,950.0,288.4,438.1,0.43527740240097046,0.7176385223865509,0.6186279729008675,0.6207849979400635,0.6590950027108193,0.3414125070936916,513.2067517092892,0
sample_002,medium,25,266.0,501.0,288.4,438.1,0.4340157210826874,0.7170086055994034,0.564617820084095,0.5852855741977692,0.633841235935688,0.1654644977026794,66.76952897841946,0
sample_002,medium,26,914.0,730.0,288.4,438.1,0.4292697608470917,0.7146350145339966,0.5871834009885788,0.5983039140701294,0.6426122516393662,0.33488505490690385,690.348441006424,0
sample_002,medium,27,870.0,624.0,288.4,438.1,0.4279809594154358,0.7139908969402313,0.5692407861351967,0.7525199949741364,0.7004525139927864,0.2759311508329569,610.5877250649573,0
sample_002,medium,28,914.0,682.0,288.4,438.1,0.42657503485679626,0.7132873386144638,0.5981702879071236,0.5968846455216408,0.6437028512358666,0.31978117518077886,671.4630071716535,0
sample_002,medium,29,616.0,719.0,288.4,438.1,0.4264434576034546,0.713222324848175,0.6036689206957817,0.6169917210936546,0.6528194025158882,0.17523840903181015,431.5397664178818,0
sample_002,medium,30,914.0,788.0,288.4,438.1,0.424621045589447,0.7123103141784668,0.5864741876721382,0.6013668030500412,0.6427656844258309,0.3566090296108611,716.802183311407,0
sample_003,medium,1,148.0,545.0,149.2,544.8,0.9254544377326965,0.9627276659011841,0.6508090049028397,0.9327122569084167,0.8883377701044083,0.25092728030248124,1.2165525060596403,1
sample_003,medium,2,76.0,545.0,149.2,544.8,0.873869001865387,0.9369348287582397,0.635933518409729,0.8873569965362549,0.8569034337997437,0.30149709783014494,73.20027322353378,0
sample_003,medium,3,197.0,545.0,149.2,544.8,0.8716980814933777,0.9358498454093933,0.6227234974503517,0.8980384469032288,0.8581000164151191,0.21660332407421634,47.800418408210625,0
sample_003,medium,4,697.0,541.0,149.2,544.8,0.8233720064163208,0.9116864800453186,0.541793517768383,0.8184027075767517,0.8003943786025047,0.14228492541376264,547.8131798341475,0
sample_003,medium,5,746.0,541.0,149.2,544.8,0.8177550435066223,0.9088776707649231,0.5420922860503197,0.8142246007919312,0.7976593658328057,0.17634766797437385,596.8120977326113,0
sample_003,medium,6,649.0,541.0,149.2,544.8,0.8163260221481323,0.9081629812717438,0.5423955619335175,0.8102173507213593,0.7958312451839448,0.1092748827498799,499.81444556955336,0
sample_003,medium,7,794.0,541.0,149.2,544.8,0.8158807158470154,0.9079401195049286,0.5416628457605839,0.8079290688037872,0.7946802444756031,0.2099011672192415,644.81119717325,0
sample_003,medium,8,764.0,249.0,149.2,544.8,0.7670644521713257,0.8835323452949524,0.5475345328450203,0.7767230272293091,0.7736090555787087,0.257582025770433,682.2585140546066,0
sample_003,medium,9,716.0,249.0,149.2,544.8,0.7610658407211304,0.8805330693721771,0.5495150946080685,0.7712612748146057,0.7706207565963269,0.2341548632849636,639.3433193519737,0
sample_003,medium,10,668.0,249.0,149.2,544.8,0.759411633014679,0.8797060549259186,0.5459053069353104,0.7642815709114075,0.7667761117219926,0.21357083134173543,597.2027126529148,0
sample_003,medium,11,173.0,529.0,149.2,544.8,0.7381964921951294,0.8690980076789856,0.5945997685194016,0.7393453419208527,0.7622972935438157,0.232131428290096,28.567113959936503,0
sample_003,medium,12,770.0,525.0,149.2,544.8,0.7369405031204224,0.8684705197811127,0.5919096991419792,0.7354945540428162,0.7599679693579674,0.19173549488814007,621.1156736067767,0
sample_003,medium,13,125.0,529.0,149.2,544.8,0.7369399070739746,0.8684699237346649,0.595708392560482,0.7399343401193619,0.7625033840537071,0.26595676340337726,28.90121104729001,0
sample_003,medium,14,722.0,525.0,149.2,544.8,0.7359313368797302,0.8679657876491547,0.5961976945400238,0.7338216453790665,0.7599545121192932,0.15796993384818517,573.1421115220901,0
sample_003,medium,15,674.0,525.0,149.2,544.8,0.7310844659805298,0.8655423223972321,0.5841569229960442,0.728380560874939,0.7544005379080773,0.12430004022525495,525.173380894348,0
sample_003,medium,16,626.0,525.0,149.2,544.8,0.713842511177063,0.8569214940071106,0.5784827321767807,0.7183467149734497,0.7458038300275803,0.09083226299063565,477.2109386843517,0
sample_003,medium,17,692.0,233.0,149.2,544.8,0.7089149355888367,0.8544573187828064,0.5674680769443512,0.7144388407468796,0.7410520792007447,0.23254354430944754,625.9800955302013,0
sample_003,medium,18,100.0,529.0,149.2,544.8,0.705325722694397,0.8526630401611328,0.5983182713389397,0.7281605452299118,0.7519930884242059,0.2835850842339914,51.67475205552512,0
sample_003,medium,19,220.0,529.0,149.2,544.8,0.7021740078926086,0.851087361574173,0.5869986638426781,0.72444848716259,0.7476140722632408,0.19904898894493286,72.54157428674952,0
sample_003,medium,20,52.0,529.0,149.2,544.8,0.7018616795539856,0.8509308695793152,0.5954690501093864,0.7210386097431183,0.7478816017508507,0.317446845944325,98.47578382526335,0
sample_003,medium,21,788.0,233.0,149.2,544.8,0.7010316252708435,0.8505157232284546,0.5759141892194748,0.7049701809883118,0.7373771995306015,0.27769857759808564,710.8337921061434,0
sample_003,medium,22,644.0,233.0,149.2,544.8,0.7001866102218628,0.8500935435295105,0.5781813412904739,0.711837887763977,0.7404088407754899,0.21450524469112636,584.8472279151197,0
