sample,noise_level,rank,candidate_x,candidate_y,gt_x,gt_y,template_score,gray_score,edge_score,gradient_score,structural_score,center_distance,template_gap,gray_gap,edge_gap,gradient_gap,structural_gap,combined_score,combined_gap,normalized_rank,distance_from_template_best,nearest_candidate_distance,neighborhood_density_50,neighborhood_density_100,distance_to_gt,label
sample_027,low,4,877.0,56.0,876.7,234.7,0.704754114151001,0.8523766100406647,0.6300309896469116,0.7940675318241119,0.784583854675293,0.4118646622374878,0.18045419454574585,0.0902271568775177,0.008755087852478027,0.13491708040237427,0.09180871248245248,0.7495176514983177,0.11432875365018846,0.10344827586206896,179.00279327429502,31.400636936215164,2,6,178.7002518185131,0
sample_027,low,5,877.0,113.0,876.7,234.7,0.668976902961731,0.8344879746437073,0.5739023685455322,0.7522301375865936,0.7494677186012269,0.3820327211116869,0.21623140573501587,0.1081157922744751,0.06488370895385742,0.17675447463989258,0.12692484855651864,0.7122911936044694,0.15155521154403684,0.13793103448275862,122.00409829181969,37.21558813185679,3,9,121.7003697611474,0
sample_027,low,6,876.0,177.0,876.7,234.7,0.6418653130531311,0.8209324777126312,0.5887867957353592,0.7424220144748688,0.7430991560220719,0.3505032096857317,0.24334299564361572,0.12167128920555115,0.04999928176403046,0.18656259775161743,0.1332934111356736,0.701121719032526,0.16272468611598023,0.1724137931034483,58.0,26.0,2,10,57.70424594429771,0
sample_027,low,7,875.0,934.0,876.7,234.7,0.565950334072113,0.7829747200012207,0.5926222205162048,0.7630475759506226,0.7369333624839783,0.4055742841946466,0.3192579746246338,0.15962904691696167,0.046163856983184814,0.16593703627586365,0.13945920467376716,0.676120828986168,0.1877255761623382,0.20689655172413793,699.0007153072163,58.0,0,1,699.3020663490134,0
sample_027,low,8,934.0,235.0,876.7,234.7,0.5487972497940063,0.7743991911411285,0.610367976129055,0.7285840213298798,0.7232668802142144,0.3595698819423006,0.3364110589027405,0.16820457577705383,0.028418101370334625,0.20040059089660645,0.15312568694353113,0.6627244303375484,0.20112197481095784,0.2413793103448276,58.0,46.09772228646444,1,6,57.30078533493232,0
sample_027,low,9,925.0,75.0,876.7,234.7,0.4654420912265777,0.7327213734388351,0.5885936692357063,0.617781937122345,0.6579200580716134,0.4249999999999999,0.4197662174701691,0.20988239347934723,0.05019240826368332,0.31120267510414124,0.21847250908613214,0.5929702828079462,0.27087612234056,0.27586206896551724,167.3349933516597,25.0,2,7,166.8441788016591,0
sample_027,low,10,933.0,934.0,876.7,234.7,0.4564730226993561,0.7282364219427109,0.5783007889986038,0.6079633682966232,0.6501400738954545,0.4335002883505384,0.42873528599739075,0.2143673449754715,0.06048528850078583,0.321021243929863,0.22625249326229102,0.5845431768894196,0.2793032282590866,0.3103448275862069,701.3201836536576,58.0,0,1,701.5626700445227,0
sample_027,low,11,944.0,190.0,876.7,234.7,0.4546594321727752,0.7273297011852264,0.5929904878139496,0.6055055260658264,0.6517321884632111,0.3829072994864422,0.4305488765239716,0.21527406573295593,0.045795589685440063,0.3234790861606598,0.22466037869453437,0.5858934009075165,0.2779530042409897,0.3448275862068966,81.54140052758476,26.0,2,7,80.79220259406222,0
sample_027,low,12,925.0,50.0,876.7,234.7,0.4537203907966614,0.7268600910902023,0.5746467337012291,0.6014745831489563,0.6462632164359092,0.4376785350002899,0.43148791790008545,0.21574367582798004,0.06413934379816055,0.3275100290775299,0.23012935072183627,0.5808897008746863,0.2829567042738199,0.3793103448275862,191.3792047219342,25.0,2,5,190.91092163624373,0
sample_027,low,13,944.0,164.0,876.7,234.7,0.4518245756626129,0.7259123027324677,0.5927162989974022,0.6053932160139084,0.6510654672980308,0.39372071319655,0.4333837330341339,0.21669146418571472,0.04606977850198746,0.3235913962125778,0.22532709985971466,0.5846333996206522,0.279213005527854,0.41379310344827586,98.3107318658548,26.0,1,9,97.61034781210438,0
sample_027,low,14,925.0,113.0,876.7,234.7,0.4401540756225586,0.720077246427536,0.5748596712946892,0.601642444729805,0.6436598107218743,0.4064443381325418,0.44505423307418823,0.22252652049064636,0.06392640620470047,0.3273421674966812,0.2327327564358712,0.5753472114354372,0.288499193713069,0.4482758620689655,131.47243057006287,38.0,2,9,130.93425831309386,0
sample_027,low,15,858.0,81.0,876.7,234.7,0.4055171012878418,0.7027585655450821,0.5544820055365562,0.5876465290784836,0.6270584389567375,0.3896953938655164,0.47969120740890503,0.23984520137310028,0.0843040719628334,0.3413380831480026,0.24933412820100798,0.5531822096556425,0.3106641954928637,0.4827586206896552,155.04837954651444,31.400636936215164,2,7,154.83339433080965,0
sample_027,low,16,285.0,525.0,876.7,234.7,0.3534500002861023,0.6767243295907974,0.5121268201619387,0.7529257237911224,0.6742853853851557,0.1530522786501396,0.5317583084106445,0.26587943732738495,0.12665925733745098,0.17605888843536377,0.2021071817725898,0.5698048943839967,0.29404151076450946,0.5172413793103449,658.3167930411619,71.0,0,2,659.0773702684686,0
sample_027,low,17,839.0,235.0,876.7,234.7,0.3331688940525055,0.6665837168693542,0.5363140590488911,0.5720375031232834,0.6027112998068334,0.304258114107085,0.5520394146442413,0.2760200500488281,0.10247201845049858,0.3569471091032028,0.27368126735091214,0.5153350951895118,0.3485113099589944,0.5517241379310345,37.0,37.0,2,6,37.70119361505685,0
sample_027,low,18,285.0,430.0,876.7,234.7,0.3079432845115661,0.6539714187383652,0.5283018164336681,0.6645916998386383,0.6330856107175351,0.1598827695531948,0.5772650241851807,0.2886323481798172,0.11048426106572151,0.2643929123878479,0.2433069564402104,0.5292594327405095,0.33458697240799673,0.5862068965517241,622.3391358415442,36.0,1,3,623.0978895807625,0
sample_027,low,19,285.0,358.0,876.7,234.7,0.2947329580783844,0.6473662704229355,0.52800696156919,0.6729583442211151,0.6337312381714583,0.1821935783720162,0.5904753506183624,0.2952374964952469,0.11077911593019962,0.2560262680053711,0.24266132898628723,0.5260637887008488,0.3377826164476574,0.6206896551724138,603.6638137241622,36.0,1,2,604.4102745652162,0
sample_027,low,20,214.0,525.0,876.7,234.7,0.2925501465797424,0.6462748050689697,0.5248635280877352,0.5984072610735893,0.6028455320745707,0.2030036945476608,0.5926581621170044,0.29632896184921265,0.11392254941165447,0.3305773511528969,0.2735470350831748,0.5036863525770605,0.3601600525714457,0.6551724137931034,722.7336992281458,55.0,0,2,723.4952522304484,0
sample_027,low,21,282.0,819.0,876.7,234.7,0.2921086251735687,0.6460540890693665,0.5086402539163828,0.7109654247760773,0.644535856321454,0.2732077963748472,0.5930996835231781,0.2965496778488159,0.13014582358300686,0.21801918745040894,0.23185671083629145,0.5319369952194393,0.3319094099290669,0.6896551724137931,833.0018007183418,122.0,0,0,833.7113289382602,0
sample_027,low,22,159.0,525.0,876.7,234.7,0.2918229103088379,0.645911231637001,0.5226404201239347,0.6181230172514915,0.610141783580184,0.2417705523838666,0.5933853983879089,0.29669253528118134,0.1161456573754549,0.31086159497499466,0.2662507835775615,0.5084825810231268,0.35536382412537937,0.7241379310344828,773.4267903298928,54.0,0,3,774.1882070917898,0
sample_027,low,23,105.0,525.0,876.7,234.7,0.2907698452472687,0.645384669303894,0.5199428331106901,0.6155490502715111,0.6083620544523001,0.2798660393831306,0.5944384634494781,0.29721909761428833,0.11884324438869953,0.31343556195497513,0.2680305127054454,0.5068122998811304,0.3570341052673758,0.7586206896551724,823.7360013985063,36.0,1,2,824.4968041175175,0
sample_027,low,24,663.0,234.0,876.7,234.7,0.2881927788257599,0.6440961956977844,0.4961305775213986,0.6117494478821754,0.6015643729362637,0.2205957841845578,0.5970155298709869,0.29850757122039795,0.14265549997799104,0.31723516434431076,0.27482819422148175,0.5001546137942933,0.3636917913542129,0.7931034482758621,213.00234740490538,71.02816342831905,0,2,213.70114646393455,0
sample_027,low,25,771.0,234.0,876.7,234.7,0.2830833494663238,0.6415411084890366,0.4974636854603886,0.6097175180912018,0.5999961877241731,0.2685116384814632,0.602124959230423,0.3010626584291458,0.14132239203900104,0.3192670941352844,0.2763963794335724,0.49771846509538586,0.3661279400531203,0.8275862068965517,105.00476179678711,36.013886210738214,1,2,105.70231785538104,0
sample_027,low,26,285.0,394.0,876.7,234.7,0.2824063003063202,0.6412027925252914,0.5218039881438017,0.6651204824447632,0.6268901076167822,0.1695007374615225,0.6028020083904266,0.30140097439289093,0.11698208935558796,0.263864129781723,0.24950245954096328,0.5175750252045691,0.3462713799439371,0.8620689655172413,612.0147057056718,36.0,2,2,612.7686186481811,0
sample_027,low,27,69.0,525.0,876.7,234.7,0.2816199660301208,0.6408099681138992,0.5161163806915283,0.6167290434241295,0.6062388807535172,0.3052752856030111,0.603588342666626,0.30179379880428314,0.12266969680786133,0.3122555688023567,0.2701536864042283,0.5026185269653798,0.3612278781831264,0.896551724137931,857.5249267514035,36.0,1,2,858.2851391000546,0
sample_027,low,28,282.0,697.0,876.7,234.7,0.2807594537734985,0.6403795182704926,0.5041856835596263,0.6296229362487793,0.6088381185196341,0.2077654928037858,0.6044488549232483,0.3022242486476898,0.1346003939397633,0.2993616759777069,0.2675544486381114,0.50360482736025,0.36024157778825616,0.9310344827586207,752.5157805654311,122.0,0,0,753.2525340149875,0
sample_027,low,29,592.0,232.0,876.7,234.7,0.2806907892227173,0.6403450667858124,0.4930758094415068,0.679288774728775,0.6264686984941363,0.2003596765818911,0.6045175194740295,0.30225870013237,0.14571026805788284,0.24969583749771118,0.24992386866360916,0.5153718628454954,0.3484745423030108,0.9655172413793104,284.01584462842914,71.02816342831905,0,1,284.712802662613,0
sample_027,low,30,735.0,235.0,876.7,234.7,0.2804848849773407,0.6402423083782196,0.5193146914243698,0.6271806508302689,0.6108321219682694,0.2504495957273638,0.6047234237194061,0.30236145853996277,0.11947138607501984,0.30180396139621735,0.2655604451894761,0.5056815700232983,0.3581648351252079,1.0,141.0,36.013886210738214,1,2,141.7003175719801,0
sample_028,low,1,251.0,839.0,252.4,838.7,0.8666592240333557,0.9333292841911316,0.6485269665718079,0.9209752678871156,0.8714272141456605,0.2974239398568985,0.0,0.0,0.0,0.0,0.0,0.8557567012310028,0.0,0.0,0.0,36.0,3,6,1.4317821063276317,1
sample_028,low,2,215.0,839.0,252.4,838.7,0.5596830248832703,0.7798406779766083,0.59496209025383,0.7254260629415512,0.7210991144180299,0.3131660901183268,0.30697619915008545,0.15348860621452332,0.053564876317977905,0.19554920494556438,0.15032809972763062,0.6634303581714631,0.19232634305953966,0.034482758620689655,36.0,36.0,2,7,37.40120318920236,0
sample_028,low,3,251.0,791.0,252.4,838.7,0.5447298884391785,0.7723650932312012,0.6272767782211304,0.7702992260456085,0.74252108335495,0.2708154353060401,0.32192933559417725,0.16096419095993042,0.02125018835067749,0.15067604184150707,0.12890613079071045,0.6759293091297149,0.17982739210128784,0.06896551724137931,48.0,48.0,2,9,47.72054065075127,0
sample_028,low,4,179.0,839.0,252.4,838.7,0.542953372001648,0.7714759111404419,0.605428509414196,0.7608161866664886,0.7340025410056115,0.3301227044600234,0.32370585203170776,0.1618533730506897,0.04309845715761185,0.16015908122062694,0.13742467314004903,0.6683854202181101,0.1873712810128927,0.10344827586206896,72.0,36.0,3,10,73.40061307645871,0
sample_028,low,5,251.0,743.0,252.4,838.7,0.5333401560783386,0.7666695415973663,0.5729223489761353,0.7486324310302734,0.720705258846283,0.2460182920028508,0.3333190679550171,0.16665974259376526,0.07560461759567261,0.17234283685684215,0.15072195529937749,0.6548083683848381,0.20094833284616465,0.13793103448275862,96.0,48.0,2,6,95.7102397865558,0
sample_028,low,6,106.0,839.0,252.4,838.7,0.522172749042511,0.7610853016376495,0.5980656370520592,0.7426967173814774,0.7211259350180625,0.3675302708621427,0.3444864749908447,0.17224398255348206,0.05046132951974869,0.17827855050563823,0.15030127912759794,0.6532889959961176,0.20246770523488522,0.1724137931034483,145.0,25.0,4,6,146.40030737672652,0
sample_028,low,7,143.0,839.0,252.4,838.7,0.5044891834259033,0.7522437572479248,0.5987677201628685,0.7290187925100327,0.7122585639357567,0.3481163598568731,0.3621700406074524,0.1810855269432068,0.04975924640893936,0.19195647537708294,0.15916865020990378,0.6422539479285478,0.21350275330245494,0.20689655172413793,108.0,36.0,4,7,109.40041133377882,0
sample_028,low,8,252.0,647.0,252.4,838.7,0.5007367134094238,0.7503682672977448,0.5668033212423325,0.7297479957342148,0.7054071694612504,0.203854114503485,0.3659225106239319,0.18296101689338684,0.0817236453294754,0.1912272721529008,0.16602004468441012,0.6348277853429318,0.22092891588807095,0.2413793103448276,192.00260414900626,48.010415536631214,1,5,191.700417318273,0
sample_028,low,9,71.0,839.0,252.4,838.7,0.5004399418830872,0.7502191066741943,0.5940783619880676,0.7236112207174301,0.7083478033542634,0.3866277279244208,0.36621928215026855,0.18311017751693726,0.054448604583740234,0.19736404716968547,0.1630794107913971,0.638168407678604,0.21758829355239873,0.27586206896551724,180.0,35.0,2,5,181.40024807039265,0
sample_028,low,10,251.0,695.0,252.4,838.7,0.4931811690330505,0.7465903013944626,0.5464465357363224,0.7376678884029388,0.7029925830662251,0.2236358647444546,0.37347805500030523,0.186738982796669,0.10208043083548546,0.18330737948417675,0.16843463107943535,0.6300419705733658,0.22571473065763703,0.3103448275862069,144.0,48.0,2,8,143.70681960157637,0
sample_028,low,11,99.0,815.0,252.4,838.7,0.3616664409637451,0.680833026766777,0.5693416744470596,0.5977809429168701,0.6253139227628708,0.3605731548521048,0.5049927830696106,0.25249625742435455,0.07918529212474823,0.3231943249702455,0.2461132913827897,0.5406451106071473,0.3151115906238555,0.3448275862068966,153.88307249337075,25.0,3,9,155.22000515397494,0
sample_028,low,12,85.0,738.0,252.4,838.7,0.3440551161766052,0.6720273196697235,0.5309195537120104,0.565839059650898,0.6013304624706507,0.3382816873553755,0.5226041078567505,0.2613019645214081,0.11760741285979748,0.3551362082362176,0.2700967516750098,0.5170924702845514,0.3386642309464514,0.3793103448275862,194.31160541768986,29.0,2,13,195.35416555579255,0
sample_028,low,13,194.0,656.0,252.4,838.7,0.3435053825378418,0.6717525124549866,0.5762584358453751,0.5804851353168488,0.6161467462778092,0.2428703357761091,0.5231538414955139,0.261576771736145,0.0722685307264328,0.34049013257026683,0.2552804678678513,0.5295796333253384,0.32617706790566436,0.41379310344827586,191.67159413955946,29.0,2,11,191.80680384178245,0
sample_028,low,14,114.0,651.0,252.4,838.7,0.3434993922710418,0.671749547123909,0.564205713570118,0.5652717873454094,0.607649676501751,0.2930844588169082,0.5231598317623138,0.2615797370672226,0.08432125300168991,0.3557034805417062,0.26377753764390954,0.5230273995548487,0.3327293016761541,0.4482758620689655,232.62201099638014,26.076809620810597,5,13,233.2077400087742,0
sample_028,low,15,114.0,738.0,252.4,838.7,0.341981440782547,0.670990064740181,0.5327435024082661,0.5676896348595619,0.6020205803215504,0.3206555784638714,0.5246777832508087,0.2623392194509506,0.1157834641635418,0.35328563302755367,0.2694066338241101,0.5170965103432537,0.3386601908877491,0.4827586206896552,170.20575783445165,29.0,4,16,171.15796797111145,0
sample_028,low,16,157.0,796.0,252.4,838.7,0.3418622016906738,0.670930802822113,0.5739890411496162,0.5831706151366234,0.6164383754134178,0.3203630752755379,0.5247970223426819,0.26239848136901855,0.07453792542219162,0.3378046527504922,0.25498883873224265,0.5292184352129697,0.32653826601803304,0.5172413793103449,103.36827366266692,36.345563690772494,3,14,104.5200937619174,0
sample_028,low,17,121.0,801.0,252.4,838.7,0.3394706547260284,0.6697346270084381,0.548344761133194,0.5635460689663887,0.6029812306165696,0.3422294551905198,0.5271885693073273,0.2635946571826935,0.10018220543861389,0.3574291989207269,0.2684459835290909,0.517858564555645,0.33789813667535773,0.5517241379310345,135.4400236266961,26.076809620810597,4,12,136.70131674567003,0
sample_028,low,18,165.0,656.0,252.4,838.7,0.3389336168766022,0.6694668233394623,0.5808080658316612,0.5875634998083115,0.6189737424254418,0.2613053769060254,0.5277256071567535,0.2638624608516693,0.06771890074014664,0.3334117680788041,0.2524534717202187,0.5305287668853998,0.32522793434560293,0.5862068965517241,202.20039564748632,25.0,4,15,202.5291337067337,0
sample_028,low,19,78.0,656.0,252.4,838.7,0.3387632369995117,0.669381782412529,0.5757001116871834,0.5808165967464447,0.6152193740010262,0.3181351913888182,0.527895987033844,0.2639475017786026,0.07282685488462448,0.3401586711406709,0.25620784014463427,0.5275984493643046,0.3281582518666982,0.6206896551724138,251.82930726982514,25.0,3,11,252.57602815785987,0
sample_028,low,20,172.0,738.0,252.4,838.7,0.3387461900711059,0.6693733185529709,0.5509881004691124,0.5721635892987251,0.6068123832345009,0.2865554047649424,0.5279130339622498,0.2639559656381607,0.09753886610269547,0.34881167858839046,0.26461483091115956,0.5204732643812895,0.3352834368497133,0.6551724137931034,128.22636234409833,29.0,3,16,128.8590315034224,0
sample_028,low,21,143.0,738.0,252.4,838.7,0.3372400104999542,0.6686194241046906,0.54493822529912,0.5701813921332359,0.6045079715549946,0.3033916610587707,0.5294192135334015,0.26470986008644104,0.10358874127268791,0.35079387575387966,0.2669192425906659,0.5181435232982039,0.3376131779327989,0.6896551724137931,147.8681845428556,29.0,3,16,148.69045026497164,0
sample_028,low,22,85.0,680.0,252.4,838.7,0.3317156434059143,0.6658579111099243,0.5435248427093029,0.5657585710287094,0.601351561397314,0.3198632520312391,0.5349435806274414,0.2674713730812073,0.10500212386250496,0.3552166968584062,0.27007565274834644,0.514344132579863,0.3414125686511398,0.7241379310344828,229.86300267768192,25.0,4,12,230.6695688642089,0
sample_028,low,23,114.0,680.0,252.4,838.7,0.3309948444366455,0.6654973030090332,0.5497951880097389,0.5674120336771011,0.6031227722764015,0.3011610864637063,0.5356643795967102,0.2678319811820984,0.09873177856206894,0.35356323421001445,0.26830444186925895,0.51569928817451,0.34005741305649273,0.7586206896551724,209.88091861815357,29.0,7,14,210.5712468500864,0
sample_028,low,24,172.0,680.0,252.4,838.7,0.33065927028656,0.6653291285037994,0.5473578423261642,0.5801684185862541,0.6076705873012543,0.2645600120955546,0.5359999537467957,0.26800015568733215,0.10116912424564362,0.34080684930086147,0.26375662684440615,0.5186686278879642,0.3370880733430386,0.7931034482758621,177.54436065389405,25.0,4,16,177.904047171502,0
sample_028,low,25,251.0,876.0,252.4,838.7,0.330528050661087,0.665264442563057,0.5103189684450626,0.5767989680171013,0.5988891579210759,0.3188863433889886,0.5361311733722687,0.26806484162807465,0.13820799812674522,0.3441762998700143,0.2725380562245846,0.5106335520371794,0.34512314919382336,0.8275862068965517,37.0,37.0,1,4,37.32626421167804,0
sample_028,low,26,150.0,704.0,252.4,838.7,0.3301118016242981,0.6650560945272446,0.5500513650476933,0.5842045247554779,0.6097145207226277,0.2864576757568209,0.5365474224090576,0.268273189663887,0.09847560152411461,0.3367707431316377,0.2617126934230328,0.5200834685191512,0.33567323271185157,0.8620689655172413,168.6001186239203,25.0,6,16,169.2035756123375,0
sample_028,low,27,201.0,757.0,252.4,838.7,0.3299289345741272,0.6649642735719681,0.558748509734869,0.5736090987920761,0.6071790508925915,0.2787920371890129,0.5367302894592285,0.2683650106191635,0.08977845683693886,0.3473661690950395,0.264248163253069,0.5186932278051972,0.33706347342580556,0.896551724137931,96.04165762834376,34.66987164671943,1,14,96.52383125425558,0
sample_028,low,28,85.0,709.0,252.4,838.7,0.3295632302761078,0.6647811979055405,0.5533954501152039,0.5736002624034882,0.6060316741466523,0.3285620184987911,0.5370959937572479,0.2685480862855911,0.095131516456604,0.34737500548362743,0.2653955399990082,0.517521853595972,0.33823484763503076,0.9310344827586207,210.8459153030952,29.0,4,14,211.76602654816944,0
sample_028,low,29,136.0,637.0,252.4,838.7,0.3289884626865387,0.6644942909479141,0.5629720166325569,0.5606950111687183,0.6026701241731645,0.2750136360255614,0.537670761346817,0.26883499324321747,0.08555494993925095,0.36028025671839725,0.26875708997249603,0.5154895120114088,0.340267189219594,0.9655172413793104,232.44139046219803,26.076809620810597,4,10,232.8773282223927,0
sample_028,low,30,143.0,680.0,252.4,838.7,0.3278292119503021,0.6639143228530884,0.5475756824016571,0.573335736989975,0.6044151604175568,0.2827092145650721,0.5388300120830536,0.2694149613380432,0.10095128417015076,0.3476395308971406,0.26701205372810366,0.5156224438548088,0.34013425737619396,1.0,192.21082175569617,25.0,6,15,192.7538585865404,0
sample_029,low,1,856.0,688.0,857.1,688.0,0.9420956373214722,0.97104811668396,0.7077701836824417,0.944984883069992,0.9079672366380692,0.2846752535785294,0.0,0.0,0.0,0.0,0.0,0.9050418601930141,0.0,0.0,0.0,29.0,4,10,1.1000000000000227,1
sample_029,low,2,856.0,784.0,857.1,688.0,0.9034664630889891,0.9517330825328828,0.6250744611024857,0.8925932049751282,0.8627454072237015,0.3220186330012597,0.03862917423248302,0.01931503415107716,0.08269572257995605,0.05239167809486378,0.0452218294143677,0.858628792911768,0.04641306728124617,0.034482758620689655,96.0,29.0,3,7,96.00630187649142,0
sample_029,low,3,856.0,736.0,857.1,688.0,0.8863068222999573,0.9431530237197876,0.6339721232652664,0.8870292007923126,0.8588673144578933,0.3020198668962027,0.05578881502151489,0.027895092964172363,0.07379806041717529,0.05795568227767933,0.04909992218017589,0.8516401217877865,0.05340173840522766,0.06896551724137931,48.0,29.0,3,11,48.01260251225713,0
sample_029,low,4,856.0,640.0,857.1,688.0,0.8843278288841248,0.9421636760234832,0.6414910852909088,0.8823712170124054,0.8581121742725373,0.2704958410031474,0.05776780843734741,0.028884440660476796,0.0662790983915329,0.06261366605758656,0.049855062365531944,0.8509432411193848,0.05409861907362934,0.10344827586206896,48.0,28.0,3,8,48.01260251225713,0
sample_029,low,5,851.0,434.0,857.1,688.0,0.6966778039932251,0.8483391404151917,0.5600003637373447,0.7728005647659302,0.7604559548199178,0.2525440555625889,0.24541783332824707,0.12270897626876831,0.14776981994509697,0.17218431830406178,0.14751128181815143,0.7269055707380176,0.1781362894549965,0.13793103448275862,254.04920783186867,28.0,4,8,254.07323747297747,0
sample_029,low,6,856.0,814.0,857.1,688.0,0.68434739112854,0.8421741127967834,0.5432571209967136,0.7423231154680252,0.7424503155052662,0.3356575635971875,0.25774824619293213,0.1288740038871765,0.16451306268572807,0.20266176760196675,0.16551692113280303,0.7100735886022449,0.19496827159076924,0.1724137931034483,126.0,30.0,3,5,126.00480149581604,0
sample_029,low,7,851.0,482.0,857.1,688.0,0.6698145866394043,0.8349070847034454,0.5558691769838333,0.7467012405395508,0.7438171654939651,0.2485206228867133,0.27228105068206787,0.13614103198051453,0.1519010066986084,0.19828364253044117,0.16415007114410407,0.7076644964516162,0.19737736374139792,0.20689655172413793,206.0606706773517,29.732137494637012,3,5,206.09029574436545,0
sample_029,low,8,851.0,338.0,857.1,688.0,0.6628255248069763,0.8314128518104553,0.5544132590293884,0.7462699562311172,0.7419557750225068,0.2733541658727739,0.27927011251449585,0.13963526487350464,0.15335692465305328,0.1987149268388747,0.16601146161556246,0.7043667203187942,0.20067513987421992,0.2413793103448276,350.03571246374275,28.0,4,6,350.0531531067818,0
sample_029,low,9,851.0,386.0,857.1,688.0,0.6558865904808044,0.8279434740543365,0.5373032502830029,0.733568474650383,0.7320654295384885,0.2609568929919269,0.2862090468406677,0.1431046426296234,0.17046693339943886,0.21141640841960896,0.1759018070995807,0.6946797666326165,0.2103620935603976,0.27586206896551724,302.0413878924542,29.732137494637012,3,8,302.0615996779465,0
sample_029,low,10,856.0,592.0,857.1,688.0,0.5763769149780273,0.7881885170936584,0.5629552975296974,0.7612386345863342,0.7323619201779366,0.26,0.3657187223434448,0.1828595995903015,0.1448148861527443,0.18374624848365773,0.17560531646013267,0.6743047576397656,0.23073710255324853,0.3103448275862069,96.0,48.0,1,5,96.00630187649142,0
sample_029,low,11,851.0,530.0,857.1,688.0,0.5576386451721191,0.7788195013999939,0.5568344481289387,0.7211150228977203,0.7113406993448734,0.2490993777591586,0.384456992149353,0.19222861528396606,0.15093573555350304,0.22386986017227162,0.1966265372931958,0.6541308304294944,0.25091102976351976,0.3448275862068966,158.07909412695912,48.0,1,5,158.11770931809,0
sample_029,low,12,856.0,923.0,857.1,688.0,0.5316438674926758,0.7658217251300812,0.5630792900919914,0.7502643465995789,0.7190502867102624,0.3909379746200156,0.4104517698287964,0.20522639155387878,0.1446908935904503,0.1947205364704131,0.18891694992780683,0.6526912391930819,0.2523506209999322,0.3793103448275862,235.0,34.66987164671943,1,2,235.00257445398336,0
sample_029,low,13,564.0,949.0,857.1,688.0,0.5001187920570374,0.7500596940517426,0.57209812104702,0.7533617615699768,0.7157882064580918,0.3207000155908945,0.4419768452644348,0.2209884226322174,0.13567206263542175,0.19162312150001515,0.1921790301799774,0.6421893034875392,0.2628525567054749,0.41379310344827586,391.64397097363826,28.0,3,3,392.46478822946654,0
sample_029,low,14,827.0,688.0,857.1,688.0,0.4602390229701996,0.7301196306943893,0.6053233966231346,0.6620570719242096,0.6779353603720666,0.2667142665850479,0.4818566143512726,0.24092848598957062,0.1024467870593071,0.28292781114578236,0.23003187626600263,0.6063866474479437,0.29865521274507045,0.4482758620689655,29.0,29.0,3,9,30.100000000000023,0
sample_029,low,15,823.0,472.0,857.1,688.0,0.4435295164585113,0.7217645049095154,0.5886014029383659,0.638001412153244,0.661626647412777,0.2292520447018957,0.49856612086296087,0.24928361177444458,0.11916878074407578,0.30698347091674794,0.24634058922529223,0.5895393530279397,0.31550250716507444,0.4827586206896552,218.50629281556172,29.732137494637012,3,6,218.67512432830583,0
sample_029,low,16,827.0,942.0,857.1,688.0,0.4402827620506286,0.7201413065195084,0.556390754878521,0.6198762506246567,0.6472851738333703,0.388775642241126,0.5018128752708435,0.2509068101644516,0.15137942880392075,0.3251086324453353,0.26068206280469897,0.5769969227164984,0.32804493747651575,0.5172413793103449,255.6501515743732,34.66987164671943,1,2,255.77726638620564,0
sample_029,low,17,564.0,910.0,857.1,688.0,0.4399611353874206,0.7199804484844208,0.5371197424829006,0.6972813010215759,0.6743286482989788,0.2934246070117501,0.5021345019340515,0.2510676681995392,0.1706504411995411,0.24770358204841603,0.23363858833909046,0.5948753591254354,0.3101665010675787,0.5517241379310345,366.80785160625993,28.0,3,3,367.68411714405073,0
sample_029,low,18,827.0,784.0,857.1,688.0,0.4374573230743408,0.7187288105487823,0.5717044845223427,0.626941442489624,0.6526089981198311,0.3062556121934747,0.5046383142471313,0.2523193061351776,0.13606569916009903,0.31804344058036793,0.25535823851823813,0.580712279304862,0.3243295808881521,0.5862068965517241,100.2845950283492,29.0,3,6,100.60820046099624,0
sample_029,low,19,823.0,434.0,857.1,688.0,0.437340497970581,0.7186706215143204,0.5694790557026863,0.6305918544530869,0.6536008015275001,0.2331147785962957,0.5047551393508911,0.2523774951696396,0.1382911279797554,0.3143930286169051,0.2543664351105691,0.5812631321698427,0.3237787280231714,0.6206896551724138,256.1347301714471,28.0,2,8,256.2787739942581,0
sample_029,low,20,828.0,640.0,857.1,688.0,0.42883962392807,0.7144199311733246,0.5559628009796143,0.6154433563351631,0.643137875199318,0.2521745427278495,0.5132560133934021,0.2566281855106354,0.15180738270282745,0.32954152673482884,0.26482936143875124,0.5709255433082581,0.33411631688475607,0.6551724137931034,55.569775957799216,28.0,2,8,56.13207639131125,0
sample_029,low,21,827.0,736.0,857.1,688.0,0.4274733662605285,0.7137360870838165,0.5778132230043411,0.6222201362252235,0.6499451339244843,0.2851534674521774,0.5146222710609436,0.25731202960014343,0.12995696067810059,0.3227647468447684,0.25802210271358494,0.5764074604213237,0.3286343997716904,0.6896551724137931,56.08029957123981,29.0,3,9,56.65695014735616,0
sample_029,low,22,536.0,949.0,857.1,688.0,0.4272098839282989,0.7136053442955017,0.5658237412571907,0.6493417918682098,0.6583436027169227,0.3185098114658322,0.5148857533931732,0.25744277238845825,0.141946442425251,0.2956430912017821,0.2496236339211465,0.58161440692842,0.3234274532645941,0.7241379310344828,412.9418845309834,28.0,3,3,413.79488880361976,0
